Expanded display is on.
id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,is_active,created_at,updated_at,asset_value_usd,token_id,energy_hash,energy_rank,normalized_energy,pattern_discoveries,cross_learn_connections,base_energy,onchain_tx_hash,mint_status,erc20_contract_address,morph_parameters,last_morph_at
208,runcitruncated_tesseract,Runcitruncated Tesseract,4d-hyperdimensional,4D Hyperdimensional,Runcitruncated Tesseract - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Runcitruncated Tesseract, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/runcitruncated_tesseract,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x325C80632A15872BB32c484392F1105818678F61,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
210,duoprism_4_4,Duoprism 4 4,4d-hyperdimensional,4D Hyperdimensional,Duoprism 4 4 - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Duoprism 4 4, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/duoprism_4_4,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x486b3c5a27317822D2135003Fe3dA389309db603,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
212,duocylinder,Duocylinder,4d-hyperdimensional,4D Hyperdimensional,Duocylinder - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Duocylinder, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/duocylinder,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x59b6653AE7C39F061242ee9d36E7120aAFdB8b65,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
189,nucleolus,Nucleolus,molecular-biology,Molecular Biology,Nucleolus - Molecular Biology mathematical visualization,frontend,0.8,"Nucleolus, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/nucleolus,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x3F8eC624Fb3567624A5c78803F4679893d1c5A24,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
191,chromosome,Chromosome,molecular-biology,Molecular Biology,Chromosome - Molecular Biology mathematical visualization,frontend,0.8,"Chromosome, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/chromosome,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x3A6330547121086a7Ca4265e417bC511Fd1Da67C,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
193,microtubule,Microtubule,molecular-biology,Molecular Biology,Microtubule - Molecular Biology mathematical visualization,frontend,0.8,"Microtubule, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/microtubule,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xAB612F78515cB610033c3d8DB4a5732fd75B0c77,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
197,ion_channel,Ion Channel,molecular-biology,Molecular Biology,Ion Channel - Molecular Biology mathematical visualization,frontend,0.8,"Ion Channel, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/ion_channel,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x9EDd638FDc659a3D4fD8dd6eCfb468DCb7cb6C0A,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
199,hypersphere,Hypersphere,4d-hyperdimensional,4D Hyperdimensional,Hypersphere - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Hypersphere, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/hypersphere,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x3873bbb16A7651B0EB0208d0191550d27B1BA02b,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
201,hexadecachoron,Hexadecachoron,4d-hyperdimensional,4D Hyperdimensional,Hexadecachoron - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Hexadecachoron, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/hexadecachoron,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xfff4A81fd210C961d34C593a7e3d6ceE882de59C,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
203,hecatonicosachoron,Hecatonicosachoron,4d-hyperdimensional,4D Hyperdimensional,Hecatonicosachoron - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Hecatonicosachoron, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/hecatonicosachoron,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x5faCE8DC1F18C62ab572478E04054c7809d45290,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
205,grand_antiprism,Grand Antiprism,4d-hyperdimensional,4D Hyperdimensional,Grand Antiprism - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Grand Antiprism, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/grand_antiprism,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x77E739Ec4598E5cfeA3C9814F0c3895e99a97318,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
207,bitruncated_tesseract,Bitruncated Tesseract,4d-hyperdimensional,4D Hyperdimensional,Bitruncated Tesseract - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Bitruncated Tesseract, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/bitruncated_tesseract,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xc53dE223a96a0f3829aaAD7EFACc36cf0f97325a,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
211,duoprism_3_6,Duoprism 3 6,4d-hyperdimensional,4D Hyperdimensional,Duoprism 3 6 - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Duoprism 3 6, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/duoprism_3_6,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x486b3c5a27317822D2135003Fe3dA389309db603,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
213,clifford_torus_4d,Clifford Torus 4d,4d-hyperdimensional,4D Hyperdimensional,Clifford Torus 4d - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Clifford Torus 4d, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/clifford_torus_4d,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x81e5EAdD57180A4a6a95005bE65898708F43431F,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
214,hopf_fibration,Hopf Fibration,4d-hyperdimensional,4D Hyperdimensional,Hopf Fibration - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Hopf Fibration, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/hopf_fibration,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x17086A31B6d829fD39d9E8940977dAD0b720C915,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
216,so4_rotation,So4 Rotation,4d-hyperdimensional,4D Hyperdimensional,So4 Rotation - 4D Hyperdimensional mathematical visualization,frontend,0.8,"So4 Rotation, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/so4_rotation,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x4D42745F713fE93Cc4c5966DDf96450aD0a2c799,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
218,flower_of_life,Flower Of Life,sacred-geometry,Sacred Geometry,Flower Of Life - Sacred Geometry mathematical visualization,frontend,0.8,"Flower Of Life, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/flower_of_life,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x4Fd7019fd4DfD4d5af12455F25902C15a56c2f90,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
224,golden_spiral,Golden Spiral,sacred-geometry,Sacred Geometry,Golden Spiral - Sacred Geometry mathematical visualization,frontend,0.8,"Golden Spiral, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/golden_spiral,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x79C0612037f2Ce1d29B2993458582c811949F3e7,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
226,merkaba,Merkaba,sacred-geometry,Sacred Geometry,Merkaba - Sacred Geometry mathematical visualization,frontend,0.8,"Merkaba, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/merkaba,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xad69e3aDAeb45f891C9e22dd08e9BB88e884fF78,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
230,genesis_pattern,Genesis Pattern,sacred-geometry,Sacred Geometry,Genesis Pattern - Sacred Geometry mathematical visualization,frontend,0.8,"Genesis Pattern, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/genesis_pattern,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x213996e03873dF60c7a7A0532F97Abf8Ab7115aa,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
232,vector_equilibrium,Vector Equilibrium,sacred-geometry,Sacred Geometry,Vector Equilibrium - Sacred Geometry mathematical visualization,frontend,0.8,"Vector Equilibrium, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/vector_equilibrium,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x982fD4345D5A087E288AC81BdA53a96CBd1C26FF,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
234,isotropic_vector_matrix,Isotropic Vector Matrix,sacred-geometry,Sacred Geometry,Isotropic Vector Matrix - Sacred Geometry mathematical visualization,frontend,0.8,"Isotropic Vector Matrix, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/isotropic_vector_matrix,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xb89801B178B15A1494f1c3c8e0ACa418820c0Bf8,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
236,cubeoctahedron,Cubeoctahedron,sacred-geometry,Sacred Geometry,Cubeoctahedron - Sacred Geometry mathematical visualization,frontend,0.8,"Cubeoctahedron, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/cubeoctahedron,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x320e92932b9436b59c84e2e592c0Af71B1ACd5B3,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
238,m_theory,M Theory,theory-of-everything,Theory of Everything,M Theory - Theory of Everything mathematical visualization,frontend,0.8,"M Theory, Theory of Everything, mathematical visualization, 3D geometry, parametric surface",/shape/m_theory,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xE4f85C14C2908C483659c78eF14edc4fA66047c2,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
240,loop_quantum_gravity_toe,Loop Quantum Gravity Toe,theory-of-everything,Theory of Everything,Loop Quantum Gravity Toe - Theory of Everything mathematical visualization,frontend,0.8,"Loop Quantum Gravity Toe, Theory of Everything, mathematical visualization, 3D geometry, parametric surface",/shape/loop_quantum_gravity_toe,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xBe410d6bEB544E69307135A10E3C32BF9936C433,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
266,b_tree,B Tree,algorithms,Algorithms,B Tree - Algorithms mathematical visualization,frontend,0.8,"B Tree, Algorithms, mathematical visualization, 3D geometry, parametric surface",/shape/b_tree,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x72b23404502749660F48a6d983C53a3db57f0287,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
242,causal_fermion_system,Causal Fermion System,theory-of-everything,Theory of Everything,Causal Fermion System - Theory of Everything mathematical visualization,frontend,0.8,"Causal Fermion System, Theory of Everything, mathematical visualization, 3D geometry, parametric surface",/shape/causal_fermion_system,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xF61D2071d9f38027eB7d6A6301db9752C01230c7,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
244,noncommutative_geometry,Noncommutative Geometry,theory-of-everything,Theory of Everything,Noncommutative Geometry - Theory of Everything mathematical visualization,frontend,0.8,"Noncommutative Geometry, Theory of Everything, mathematical visualization, 3D geometry, parametric surface",/shape/noncommutative_geometry,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xF04961869357095702E8e9F36643e8D741E59748,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
246,asymptotic_safety,Asymptotic Safety,theory-of-everything,Theory of Everything,Asymptotic Safety - Theory of Everything mathematical visualization,frontend,0.8,"Asymptotic Safety, Theory of Everything, mathematical visualization, 3D geometry, parametric surface",/shape/asymptotic_safety,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xB093322Ff3a1A106E982438463ca21c39AE830aB,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
250,relative_locality,Relative Locality,theory-of-everything,Theory of Everything,Relative Locality - Theory of Everything mathematical visualization,frontend,0.8,"Relative Locality, Theory of Everything, mathematical visualization, 3D geometry, parametric surface",/shape/relative_locality,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x4aCc175c9277d35778ACD7c0aceAF8fBE6D2917c,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
252,deformed_special_relativity,Deformed Special Relativity,theory-of-everything,Theory of Everything,Deformed Special Relativity - Theory of Everything mathematical visualization,frontend,0.8,"Deformed Special Relativity, Theory of Everything, mathematical visualization, 3D geometry, parametric surface",/shape/deformed_special_relativity,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xDF2E7Bb4C359Dbbf525B75D17627e0aD5b5A6dAD,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
823,stau,Stau,supersymmetry,Supersymmetry,Stau - Supersymmetry mathematical visualization,frontend,0.8,"Stau, Supersymmetry, mathematical visualization",/shape/stau,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x089540CbEAaaD483279cd3e87bc84279162aDC37,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1325,antibiotic_resistance_mechanism,💊 Antibiotic Resistance - Efflux Pump,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/antibiotic-resistance-mechanism,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xd5D1b5238e0Ce162eEa464f88b4B4BaDF2FF590B,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
219,seed_of_life,Seed Of Life,sacred-geometry,Sacred Geometry,Seed Of Life - Sacred Geometry mathematical visualization,frontend,0.8,"Seed Of Life, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/seed_of_life,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x7B6C94D9eD0D92D426F3edC0843FbB23d9D1098c,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
221,metatrons_cube,Metatrons Cube,sacred-geometry,Sacred Geometry,Metatrons Cube - Sacred Geometry mathematical visualization,frontend,0.8,"Metatrons Cube, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/metatrons_cube,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xe6098032dB07e33e721CcD8B80a374D9297d01Dd,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
223,vesica_piscis,Vesica Piscis,sacred-geometry,Sacred Geometry,Vesica Piscis - Sacred Geometry mathematical visualization,frontend,0.8,"Vesica Piscis, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/vesica_piscis,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x4DEef20f5DBf468895299a4755E09f1A4493dDd4,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
225,fibonacci_spiral,Fibonacci Spiral,sacred-geometry,Sacred Geometry,Fibonacci Spiral - Sacred Geometry mathematical visualization,frontend,0.8,"Fibonacci Spiral, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/fibonacci_spiral,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x12c2EcCC5386ce45A7baaC7B6578ac69acA74CEA,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
